.000	.000	.000
.098	.098	.098
.172	.211	.191
.140	.180	.160
.122	.102	.082
.154	.115	.115
.158	.158	.158
.151	.151	.151
.173	.192	.133
.162	.182	.142
.177	.158	.138
.159	.139	.119
.164	.164	.164
.192	.192	.152
.143	.163	.123
.154	.134	.134
.146	.146	.146
.196	.196	.137
.165	.145	.145
.150	.130	.130
.111	.092	.131
.166	.166	.107
.175	.156	.136
.118	.098	.118
.091	.091	.111
.115	.115	.095
.167	.127	.108
.129	.109	.069
.038	.058	.058
.052	.052	.072
.092	.072	.072
