0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.133062	0.112785	0.020277	2.661240	-2.255698	-0.405542
0.513239	0.435027	0.078212	4.942303	-4.189153	-0.753150
1.102514	0.934503	0.168010	6.843189	-5.800366	-1.042823
1.862868	1.578989	0.283880	8.363898	-7.089337	-1.274561
2.756285	2.336259	0.420026	9.504429	-8.056064	-1.448365
3.744745	3.174089	0.570656	10.264784	-8.700550	-1.564234
4.790232	4.060256	0.729976	10.644961	-9.022792	-1.622169
5.854729	4.962536	0.892193	10.644961	-9.022792	-1.622169
6.900216	5.848703	1.051513	10.264784	-8.700550	-1.564234
7.888676	6.686533	1.202143	9.504429	-8.056064	-1.448365
8.782093	7.443803	1.338289	8.363898	-7.089337	-1.274561
9.542447	8.088289	1.454159	6.843189	-5.800366	-1.042823
10.131722	8.587765	1.543957	4.942303	-4.189153	-0.753150
10.511899	8.910007	1.601892	2.661240	-2.255698	-0.405542
10.644961	9.022792	1.622169	0.000000	-0.000000	-0.000000
