.000	.000	.000
.000	.000	.000
.059	.019	.039
.118	.158	.138
.177	.197	.197
.158	.118	.118
.098	.118	.118
.138	.158	.197
.217	.217	.197
.217	.177	.138
.197	.197	.217
.138	.177	.177
.177	.197	.217
.237	.217	.197
.256	.217	.217
.217	.197	.197
.138	.197	.197
.197	.217	.237
.237	.217	.217
.256	.217	.197
.138	.138	.158
.197	.217	.237
.197	.237	.197
.217	.177	.177
.177	.138	.138
.079	.158	.197
.177	.177	.177
.217	.177	.118
.138	.118	.118
.079	.118	.158
.118	.138	.118
