0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.075798	0.075798	0.000000	1.515968	-1.515968	-0.000000
0.297966	0.297966	0.000000	2.927387	-2.927387	-0.000000
0.656048	0.656048	0.000000	4.234256	-4.234256	-0.000000
1.139590	1.139590	0.000000	5.436575	-5.436575	-0.000000
1.738136	1.738136	0.000000	6.534345	-6.534345	-0.000000
2.441231	2.441231	0.000000	7.527566	-7.527566	-0.000000
3.238422	3.238422	0.000000	8.416237	-8.416237	-0.000000
4.119251	4.119251	0.000000	9.200358	-9.200358	-0.000000
5.073266	5.073266	0.000000	9.879930	-9.879930	-0.000000
6.090010	6.090010	0.000000	10.454953	-10.454953	-0.000000
7.159029	7.159029	0.000000	10.925426	-10.925426	-0.000000
8.269868	8.269868	0.000000	11.291349	-11.291349	-0.000000
9.412071	9.412071	0.000000	11.552723	-11.552723	-0.000000
10.575185	10.575185	0.000000	11.709547	-11.709547	-0.000000
11.748753	11.748753	0.000000	11.761822	-11.761822	-0.000000
12.922321	12.922321	0.000000	11.709547	-11.709547	-0.000000
14.085435	14.085435	0.000000	11.552723	-11.552723	-0.000000
15.227639	15.227639	0.000000	11.291349	-11.291349	-0.000000
16.338477	16.338477	0.000000	10.925426	-10.925426	-0.000000
17.407496	17.407496	0.000000	10.454953	-10.454953	-0.000000
18.424240	18.424240	0.000000	9.879930	-9.879930	-0.000000
19.378255	19.378255	0.000000	9.200358	-9.200358	-0.000000
20.259085	20.259085	0.000000	8.416237	-8.416237	-0.000000
21.056275	21.056275	0.000000	7.527566	-7.527566	-0.000000
21.759370	21.759370	0.000000	6.534345	-6.534345	-0.000000
22.357916	22.357916	0.000000	5.436575	-5.436575	-0.000000
22.841458	22.841458	0.000000	4.234256	-4.234256	-0.000000
23.199540	23.199540	0.000000	2.927387	-2.927387	-0.000000
23.421708	23.421708	0.000000	1.515968	-1.515968	-0.000000
23.497506	23.497506	0.000000	0.000000	0.000000	0.000000
