0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.065698	0.065698	0.131396	1.313957	1.313957	-2.627914
0.257317	0.257317	0.514633	2.518417	2.518417	-5.036835
0.563906	0.563906	1.127813	3.613381	3.613381	-7.226763
0.974518	0.974518	1.949036	4.598849	4.598849	-9.197698
1.478201	1.478201	2.956403	5.474820	5.474820	-10.949640
2.064007	2.064007	4.128014	6.241295	6.241295	-12.482590
2.720986	2.720986	5.441971	6.898273	6.898273	-13.796547
3.438187	3.438187	6.876374	7.445755	7.445755	-14.891511
4.204662	4.204662	8.409324	7.883741	7.883741	-15.767482
5.009460	5.009460	10.018921	8.212230	8.212230	-16.424460
5.841633	5.841633	11.683266	8.431223	8.431223	-16.862446
6.690230	6.690230	13.380460	8.540719	8.540719	-17.081439
7.544302	7.544302	15.088604	8.540719	8.540719	-17.081439
8.392899	8.392899	16.785799	8.431223	8.431223	-16.862446
9.225072	9.225072	18.450144	8.212230	8.212230	-16.424460
10.029871	10.029871	20.059741	7.883741	7.883741	-15.767482
10.796345	10.796345	21.592691	7.445755	7.445755	-14.891511
11.513547	11.513547	23.027094	6.898273	6.898273	-13.796547
12.170525	12.170525	24.341050	6.241295	6.241295	-12.482590
12.756331	12.756331	25.512662	5.474820	5.474820	-10.949640
13.260014	13.260014	26.520029	4.598849	4.598849	-9.197698
13.670626	13.670626	27.341252	3.613381	3.613381	-7.226763
13.977216	13.977216	27.954432	2.518417	2.518417	-5.036835
14.168835	14.168835	28.337669	1.313957	1.313957	-2.627914
14.234532	14.234532	28.469065	0.000000	0.000000	0.000000
