0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.056672	0.116746	0.060074	-1.133444	2.334922	-1.201477
0.217244	0.447527	0.230283	-2.077981	4.280690	-2.202708
0.462823	0.953426	0.490603	-2.833611	5.837304	-3.003693
0.774520	1.595530	0.821009	-3.400333	7.004765	-3.604432
1.133444	2.334922	1.201477	-3.778148	7.783072	-4.004924
1.520705	3.132686	1.611982	-3.967055	8.172226	-4.205170
1.917410	3.949909	2.032499	-3.967055	8.172226	-4.205170
2.304670	4.747674	2.443004	-3.778148	7.783072	-4.004924
2.663594	5.487066	2.823471	-3.400333	7.004765	-3.604432
2.975291	6.129169	3.153878	-2.833611	5.837304	-3.003693
3.220871	6.635069	3.414198	-2.077981	4.280690	-2.202708
3.381442	6.965849	3.584407	-1.133444	2.334922	-1.201477
3.438115	7.082595	3.644481	0.000000	-0.000000	0.000000
