0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.128962	0.102262	0.026699	-2.579239	2.045249	0.533990
0.494354	0.392006	0.102348	-4.728605	3.749623	0.978981
1.053189	0.835143	0.218046	-6.448097	5.113123	1.334975
1.762480	1.397587	0.364893	-7.737717	6.135747	1.601970
2.579239	2.045249	0.533990	-8.597463	6.817497	1.779966
3.460479	2.744042	0.716436	-9.027336	7.158372	1.868965
4.363212	3.459880	0.903333	-9.027336	7.158372	1.868965
5.244452	4.158673	1.085779	-8.597463	6.817497	1.779966
6.061211	4.806335	1.254876	-7.737717	6.135747	1.601970
6.770502	5.368779	1.401723	-6.448097	5.113123	1.334975
7.329337	5.811916	1.517421	-4.728605	3.749623	0.978981
7.694729	6.101660	1.593070	-2.579239	2.045249	0.533990
7.823691	6.203922	1.619769	0.000000	-0.000000	-0.000000
