0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.092618	0.092618	0.185237	1.852365	1.852365	-3.704730
0.359577	0.359577	0.719154	3.486805	3.486805	-6.973610
0.779083	0.779083	1.558166	4.903319	4.903319	-9.806639
1.329344	1.329344	2.658689	6.101909	6.101909	-12.203817
1.988568	1.988568	3.977137	7.082572	7.082572	-14.165145
2.734963	2.734963	5.469925	7.845311	7.845311	-15.690622
3.546734	3.546734	7.093469	8.390124	8.390124	-16.780249
4.402091	4.402091	8.804182	8.717012	8.717012	-17.434025
5.279241	5.279241	10.558481	8.825975	8.825975	-17.651950
6.156390	6.156390	12.312780	8.717012	8.717012	-17.434025
7.011747	7.011747	14.023494	8.390124	8.390124	-16.780249
7.823519	7.823519	15.647037	7.845311	7.845311	-15.690622
8.569913	8.569913	17.139825	7.082572	7.082572	-14.165145
9.229137	10.229137	18.458274	6.101909	6.101909	-12.203817
9.779398	10.779398	19.558796	4.903319	4.903319	-9.806639
10.198904	11.198904	20.397809	3.486805	3.486805	-6.973610
10.465863	11.465863	20.931726	1.852365	1.852365	-3.704730
10.558481	11.558481	21.116962	0.000000	0.000000	0.000000
